method,acc_within1_pct,exact_profile_acc_pct,macro_class_MAE,total_count_MAE,total_count_within1_pct,n_fail,MAE_B1,MAE_B2,MAE_B3,MAE_B4,bias_B1,bias_B2,bias_B3,bias_B4
M70_vis_nscaled,88.35257082896118,26.33788037775446,0.3116474291710388,1.036726128016789,75.7607555089192,111,0.14480587618048268,0.229800629590766,0.5792235047219307,0.29275970619097585,0.13011542497376705,0.03882476390346275,-0.08604407135362015,-0.21091290661070305
M73_vis_nscaled_b2b3,88.2476390346275,26.33788037775446,0.3116474291710388,1.036726128016789,75.7607555089192,112,0.14480587618048268,0.22875131164742918,0.5802728226652676,0.29275970619097585,0.13011542497376705,0.03777544596012592,-0.08499475341028331,-0.21091290661070305
M01_selector_b2b3,86.77859391395593,26.33788037775446,0.387722980062959,1.3704092339979013,74.18677859391396,126,0.18153200419727178,0.33997901364113325,0.7303252885624344,0.2990556138509968,0.15424973767051417,0.20146904512067157,0.23504721930745015,-0.0912906610703043
M06_weight_visibility,86.14900314795383,25.288562434417628,0.3830010493179433,1.3116474291710387,73.66211962224554,132,0.2088142707240294,0.3252885624344176,0.6988457502623295,0.2990556138509968,0.20041972717733472,0.14900314795383002,0.16369359916054566,-0.18363064008394545
M71_active_hemisphere,84.26023084994753,10.912906610703043,0.4921301154249738,1.2717733473242392,64.95278069254984,150,0.3588667366211962,0.46799580272822666,0.6768100734522561,0.4648478488982162,0.3273871983210913,0.2203567681007345,-0.3011542497376705,-0.040923399790136414
M74_active_hemisphere_b2b3,84.26023084994753,12.48688352570829,0.44674711437565584,1.2707240293809023,64.95278069254984,150,0.3588667366211962,0.25813221406086045,0.7051416579223505,0.4648478488982162,0.3273871983210913,0.0,-0.0776495278069255,-0.040923399790136414
M72_blend_vis_active,83.8405036726128,24.763903462749212,0.338405036726128,1.1794333683105982,70.40923399790137,154,0.10703043022035677,0.23294858342077648,0.657922350472193,0.35571878279118574,0.06715634837355719,-0.06295907660020986,-0.378803777544596,-0.3011542497376705
M75_blend_b2b3,83.8405036726128,24.868835257082896,0.337093389296957,1.1762854144805877,70.51416579223505,154,0.10703043022035677,0.229800629590766,0.6558237145855194,0.35571878279118574,0.06715634837355719,-0.05771248688352571,-0.3809024134312697,-0.3011542497376705
M76_min_conservative,83.73557187827912,24.97376705141658,0.33788037775445956,1.1836306400839454,70.30430220356769,155,0.10703043022035677,0.23084994753410285,0.657922350472193,0.35571878279118574,0.06715634837355719,-0.06715634837355719,-0.38929695697796435,-0.3074501573976915
